20.812997, 21.477013, 15.012214, 18.748766, 0.621078, 11.270399, 3.007040, 77435.000000, 1038735.000000, 21463690.916667, 9110813.000000, 9349729.000000
5.336129, 5.384542, 6.443189, 8.730070, 0.608139, 10.575399, 2.943865, 77795.000000, 441688.000000, 5102064.733333, 9224816.000000, 9462378.000000
15.732041, 16.149867, 10.494208, 13.215224, 0.569008, 8.194379, 2.714833, 72766.000000, 965589.000000, 16078278.183333, 9503926.000000, 9747909.000000
13.083233, 13.505760, 11.559077, 14.563187, 0.558092, 7.607192, 2.816135, 79358.000000, 779005.000000, 14040703.250000, 9695221.000000, 9952753.000000
9.769588, 10.023465, 8.627247, 11.568864, 0.592336, 9.519732, 2.742018, 76050.000000, 647351.000000, 9762985.666667, 9897548.000000, 10155062.000000
6.058989, 6.172198, 6.794739, 9.195804, 0.561685, 9.494574, 2.666930, 74895.000000, 490408.000000, 6367296.200000, 10029189.000000, 10295182.000000
30.958595, 36.015907, 16.325431, 21.504884, 0.594131, 9.446977, 3.205692, 75329.000000, 1726798.000000, 36776972.166667, 10308991.000000, 10572665.000000
11.181015, 7.511277, 11.065176, 10.921455, 0.523770, 14.178600, 3.595753, 74695.000000, 472196.000000, 6549200.016667, 10425951.000000, 10693416.000000
15.890374, 16.446186, 13.086057, 15.984519, 0.576385, 12.721995, 3.517089, 77003.000000, 914358.000000, 17679117.783333, 10635447.000000, 10935915.000000
8.232001, 8.527042, 7.832138, 10.845777, 0.513783, 11.559643, 3.156655, 86610.000000, 576917.000000, 7557360.433333, 10821587.000000, 11103047.000000
6.205047, 6.146422, 7.096153, 9.496779, 0.507657, 11.178707, 2.962532, 82982.000000, 478957.000000, 5851806.600000, 10945623.000000, 11225010.000000
7.932167, 8.171447, 7.686009, 10.528292, 0.491495, 11.178707, 2.719773, 81727.000000, 601434.000000, 8290270.600000, 11123684.000000, 11410384.000000
6.088978, 6.153305, 7.023392, 9.455789, 0.503946, 10.991871, 2.614402, 75545.000000, 501016.000000, 6932532.283333, 11250222.000000, 11546969.000000
8.334842, 8.584461, 8.811183, 11.885619, 0.503946, 10.991871, 2.601502, 74188.000000, 525659.000000, 7637927.333333, 11404219.000000, 11693777.000000
7.330822, 7.484223, 8.092036, 10.922848, 0.517035, 9.374829, 2.594246, 78326.000000, 543079.000000, 7747770.866667, 11544910.000000, 11845534.000000
5.381656, 5.434371, 6.599848, 8.935662, 0.404364, 8.313676, 2.550338, 78947.000000, 434803.000000, 4999227.033333, 11657475.000000, 11954803.000000
6.870227, 7.171342, 6.999996, 9.549672, 0.405286, 8.313676, 2.479958, 76843.000000, 551637.000000, 7432356.816667, 11815615.000000, 12123175.000000
7.873633, 7.973110, 8.562360, 11.191592, 0.405286, 8.313676, 2.530154, 76246.000000, 539118.000000, 7935038.416667, 11954662.000000, 12267857.000000
6.691961, 6.762737, 7.575809, 10.203696, 0.405286, 6.714630, 2.534676, 74858.000000, 476707.000000, 6424776.150000, 12086495.000000, 12394305.000000
15.381421, 16.018024, 11.731954, 15.501977, 0.405286, 7.873883, 2.634711, 77254.000000, 906179.000000, 16223326.200000, 12366702.000000, 12682991.000000
10.944631, 11.082245, 9.656216, 12.633462, 0.459402, 9.147877, 2.664082, 73525.000000, 704008.000000, 11722311.383333, 12576306.000000, 12905092.000000
5.819693, 5.944068, 7.310809, 9.835366, 0.469053, 8.751932, 2.637145, 73066.000000, 431352.000000, 5300523.533333, 12691008.000000, 13015222.000000
